ecli,references
ECLI:CE:ECHR:2013:0205JUD006728610,['ECLI:CE:ECHR:2012:0515JUD003380908']
ECLI:CE:ECHR:2013:0212JUD000015204,"['ECLI:CE:ECHR:2012:0223JUD003975805', 'ECLI:CE:ECHR:2012:0216JUD001698404', 'ECLI:CE:ECHR:2012:0322JUD003007806', 'ECLI:CE:ECHR:2012:0117JUD004371007', 'ECLI:CE:ECHR:2010:1102JUD002127203', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2012:0410JUD002173102', 'ECLI:CE:ECHR:2011:0621JUD002965204']"
ECLI:CE:ECHR:2013:0307JUD001013111,[]
ECLI:CE:ECHR:2013:0314JUD001543805,"['ECLI:CE:ECHR:2012:0322JUD003007806', 'ECLI:CE:ECHR:2011:0329JUD003124205']"
ECLI:CE:ECHR:2013:0314JUD002800508,['ECLI:CE:ECHR:2011:1122JUD003525407']
ECLI:CE:ECHR:2013:0425JUD007138610,"['ECLI:CE:ECHR:2012:1002JUD001474311', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2012:1213JUD002268907']"
ECLI:CE:ECHR:2013:0507DEC000801711,[]
ECLI:CE:ECHR:2013:0507JUD001984009,[]
ECLI:CE:ECHR:2013:0606JUD003845005,"['ECLI:CE:ECHR:2013:0606JUD003845005', 'ECLI:CE:ECHR:2012:0912JUD001059308', 'ECLI:CE:ECHR:2011:1220JUD001829903']"
ECLI:CE:ECHR:2013:0618JUD004860906,"['ECLI:CE:ECHR:2011:0707JUD005572107', 'ECLI:CE:ECHR:2012:0228JUD001742305']"
ECLI:CE:ECHR:2013:0627JUD000059107,[]
ECLI:CE:ECHR:2013:0709JUD000233009,[]
ECLI:CE:ECHR:2013:0723JUD004187210,"['ECLI:CE:ECHR:2011:0623JUD002049307', 'ECLI:CE:ECHR:2012:1213JUD002268907', 'ECLI:CE:ECHR:2011:0121JUD003069609', 'ECLI:CE:ECHR:2012:0202JUD000915209', 'ECLI:CE:ECHR:2012:0912JUD001059308', 'ECLI:CE:ECHR:2011:0630JUD002268907', 'ECLI:CE:ECHR:2011:1011JUD004639010', 'ECLI:CE:ECHR:2012:0223JUD002776509']"
ECLI:CE:ECHR:2013:0725JUD001108206,"['ECLI:CE:ECHR:2010:1102JUD002127203', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2010:1216JUD001424805', 'ECLI:CE:ECHR:2011:0621JUD002965204']"
ECLI:CE:ECHR:2013:0801JUD004772110,[]
ECLI:CE:ECHR:2013:0903JUD000537611,[]
ECLI:CE:ECHR:2013:0924JUD004387004,[]
ECLI:CE:ECHR:2013:1003JUD003189011,"['ECLI:CE:ECHR:2013:0205JUD006728610', 'ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2012:1002JUD001474311', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2012:1213JUD002268907']"
ECLI:CE:ECHR:2013:1015JUD003452910,[]
ECLI:CE:ECHR:2013:1021JUD005550807,['ECLI:CE:ECHR:2013:0314JUD002800508']
ECLI:CE:ECHR:2013:1024JUD006288011,[]
ECLI:CE:ECHR:2013:1107JUD004316510,"['ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2012:1002JUD001474311', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2013:0205JUD006728610', 'ECLI:CE:ECHR:2012:0515JUD003380908', 'ECLI:CE:ECHR:2012:0223JUD002776509']"
