Correlation,Centrality,Ground Truth
0.10295962813780263,degree_centrality,importance
0.15605918029534593,degree_centrality,doctypebranch
0.22899622532945643,in_degree_centrality,importance
0.24172326716169742,in_degree_centrality,doctypebranch
-0.16330024871754312,out_degree_centrality,importance
-0.08178719507413315,out_degree_centrality,doctypebranch
-0.02770510867778059,betweenness_centrality,importance
0.004070283472540879,betweenness_centrality,doctypebranch
0.22896372400698717,closeness_centrality,importance
0.23855314111364953,closeness_centrality,doctypebranch
0.10865053073343181,core_number,importance
0.15527356871089235,core_number,doctypebranch
0.22899622532945643,relative_in_degree_centrality,importance
0.24172326716169742,relative_in_degree_centrality,doctypebranch
0.22702112691882098,eigenvector_centrality,importance
0.23024319368231447,eigenvector_centrality,doctypebranch
0.23072479429922188,pagerank,importance
0.23638605185167932,pagerank,doctypebranch
-0.18203620749972638,hits_hub,importance
-0.070457901422928,hits_hub,doctypebranch
0.19844956225799573,hits_authority,importance
0.20245137363854382,hits_authority,doctypebranch
0.22896474658601912,harmonic_centrality,importance
0.23830253516428596,harmonic_centrality,doctypebranch
0.2604136714806403,disruption,importance
0.24038773763718585,disruption,doctypebranch
0.27113631872895627,composite,importance
0.2511658682519602,composite,doctypebranch
