ecli,references
ECLI:CE:ECHR:2011:0621JUD000533505,[]
ECLI:CE:ECHR:2012:1019JUD004337004,"['ECLI:CE:ECHR:2011:0621JUD000533505', 'ECLI:CE:ECHR:2011:0318JUD003081406']"
ECLI:CE:ECHR:2012:1211JUD005960809,['ECLI:CE:ECHR:2012:1019JUD004337004']
ECLI:CE:ECHR:2013:0129JUD001114611,['ECLI:CE:ECHR:2011:0318JUD003081406']
ECLI:CE:ECHR:2013:0402JUD002585109,['ECLI:CE:ECHR:2011:0111JUD004038506']
ECLI:CE:ECHR:2013:0709JUD003722204,['ECLI:CE:ECHR:2011:0111JUD004038506']
ECLI:CE:ECHR:2013:0924JUD002934310,[]
