Correlation,Centrality,Ground Truth
-0.05942676892576838,degree_centrality,importance
0.010874592099028782,degree_centrality,doctypebranch
0.30700195373261796,in_degree_centrality,importance
0.3617662449097891,in_degree_centrality,doctypebranch
-0.40532599384416856,out_degree_centrality,importance
-0.3581341750428716,out_degree_centrality,doctypebranch
0.001486379781756506,betweenness_centrality,importance
0.017061369373936878,betweenness_centrality,doctypebranch
0.30710679187329665,closeness_centrality,importance
0.36180362717335757,closeness_centrality,doctypebranch
-0.053469189720308015,core_number,importance
0.024312041164290647,core_number,doctypebranch
0.30700195373261796,relative_in_degree_centrality,importance
0.3617662449097891,relative_in_degree_centrality,doctypebranch
0.30737962593263124,eigenvector_centrality,importance
0.361887374639891,eigenvector_centrality,doctypebranch
0.30561384710234474,pagerank,importance
0.35755495884849137,pagerank,doctypebranch
-0.38530554200255185,hits_hub,importance
-0.3193001666411269,hits_hub,doctypebranch
0.20394169265078152,hits_authority,importance
0.25428066218850276,hits_authority,doctypebranch
0.3071068053398755,harmonic_centrality,importance
0.361803643038383,harmonic_centrality,doctypebranch
0.31156837713732516,disruption,importance
0.3599175000846198,disruption,doctypebranch
-0.4094146649143165,composite,importance
-0.35824667471037575,composite,doctypebranch
