Correlation,Centrality,Ground Truth
0.14942938252101193,degree_centrality,importance
0.2319262970837013,degree_centrality,doctypebranch
0.3243610721986911,in_degree_centrality,importance
0.3046769267321685,in_degree_centrality,doctypebranch
-0.11876666587053976,out_degree_centrality,importance
0.020150030829904828,out_degree_centrality,doctypebranch
-0.04045215471627222,betweenness_centrality,importance
0.0025482871076373545,betweenness_centrality,doctypebranch
0.32430288831780846,closeness_centrality,importance
0.3047214044193759,closeness_centrality,doctypebranch
0.14730088869498908,core_number,importance
0.23188738656899735,core_number,doctypebranch
0.3243610721986911,relative_in_degree_centrality,importance
0.3046769267321685,relative_in_degree_centrality,doctypebranch
0.3241280880617052,eigenvector_centrality,importance
0.3047381738258224,eigenvector_centrality,doctypebranch
0.32265648448788853,pagerank,importance
0.3036130930507553,pagerank,doctypebranch
-0.14552417174538512,hits_hub,importance
0.0074158936229525695,hits_hub,doctypebranch
0.19888625490181397,hits_authority,importance
0.1966484543705346,hits_authority,doctypebranch
0.32430288831780846,harmonic_centrality,importance
0.3047214044193759,harmonic_centrality,doctypebranch
0.3327866056793496,disruption,importance
0.3042828818729057,disruption,doctypebranch
0.32421843763405506,composite,importance
0.3047382072131279,composite,doctypebranch
