ecli,references
ECLI:CE:ECHR:2012:0214JUD001346906,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2012:0417JUD002007107,[]
ECLI:CE:ECHR:2012:0424JUD000091802,['ECLI:CE:ECHR:2013:0725JUD001108206']
ECLI:CE:ECHR:2012:0426JUD001227510,['ECLI:CE:ECHR:2011:0726JUD004141608']
ECLI:CE:ECHR:2012:0510JUD002011608,['ECLI:CE:ECHR:2010:1028JUD002015705']
ECLI:CE:ECHR:2012:0522JUD000582603,"['ECLI:CE:ECHR:2010:1202JUD000778204', 'ECLI:CE:ECHR:2011:0929JUD001669805', 'ECLI:CE:ECHR:2010:1202JUD000860904', 'ECLI:CE:ECHR:2010:1216JUD001424805']"
ECLI:CE:ECHR:2012:0605JUD005582210,"['ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2011:0303JUD006631709', 'ECLI:CE:ECHR:2011:0726JUD004141608', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2010:0729JUD005421908', 'ECLI:CE:ECHR:2013:1003JUD003189011']"
ECLI:CE:ECHR:2012:0605JUD006240010,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2013:1003JUD003189011', 'ECLI:CE:ECHR:2013:0725JUD001108206']"
ECLI:CE:ECHR:2012:0605JUD006480910,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2013:1003JUD003189011']"
ECLI:CE:ECHR:2012:0626JUD003337607,"['ECLI:CE:ECHR:2011:1220JUD004406807', 'ECLI:CE:ECHR:2011:0531JUD000582904', 'ECLI:CE:ECHR:2013:0725JUD001108206']"
ECLI:CE:ECHR:2012:0703JUD000649211,"['ECLI:CE:ECHR:2011:0531JUD000582904', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2011:0421JUD004231004', 'ECLI:CE:ECHR:2011:0210JUD004010702']"
ECLI:CE:ECHR:2012:0703JUD001120910,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2010:1021JUD002540409', 'ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2010:1104JUD001530309', 'ECLI:CE:ECHR:2013:1003JUD003189011']"
ECLI:CE:ECHR:2012:0717JUD000291306,[]
ECLI:CE:ECHR:2012:0731JUD003569211,[]
ECLI:CE:ECHR:2012:0918DEC001383707,"['ECLI:CE:ECHR:2012:0117JUD002458006', 'ECLI:CE:ECHR:2011:0607JUD000027705', 'ECLI:CE:ECHR:2012:0117JUD003676006']"
ECLI:CE:ECHR:2012:0918JUD002511909,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2012:0920JUD003172002,"['ECLI:CE:ECHR:2011:0421JUD004231004', 'ECLI:CE:ECHR:2011:0531JUD000582904', 'ECLI:CE:ECHR:2010:1028JUD000216102']"
ECLI:CE:ECHR:2012:1002JUD001474311,"['ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2011:0303JUD006631709', 'ECLI:CE:ECHR:2013:1003JUD003189011', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2010:0729JUD005421908', 'ECLI:CE:ECHR:2012:0605JUD006480910', 'ECLI:CE:ECHR:2010:1021JUD002540409', 'ECLI:CE:ECHR:2012:0605JUD006240010', 'ECLI:CE:ECHR:2010:1104JUD001530309', 'ECLI:CE:ECHR:2012:0117JUD002242610', 'ECLI:CE:ECHR:2012:0510JUD002011608']"
ECLI:CE:ECHR:2012:1025JUD003024111,['ECLI:CE:ECHR:2010:1028JUD002015705']
ECLI:CE:ECHR:2012:1113JUD006176708,"['ECLI:CE:ECHR:2011:0303JUD000523509', 'ECLI:CE:ECHR:2013:0725JUD001108206']"
ECLI:CE:ECHR:2012:1122JUD002341907,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2012:0214JUD001346906']"
ECLI:CE:ECHR:2012:1213JUD003963009,[]
ECLI:CE:ECHR:2013:0110JUD004341809,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2013:0122JUD003311702,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2012:0214JUD001346906']"
ECLI:CE:ECHR:2013:0122JUD003593910,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2012:0214JUD001346906']"
ECLI:CE:ECHR:2013:0205JUD006728610,"['ECLI:CE:ECHR:2012:0605JUD005582210', 'ECLI:CE:ECHR:2010:1021JUD002540409', 'ECLI:CE:ECHR:2012:0605JUD006240010', 'ECLI:CE:ECHR:2010:1104JUD001530309', 'ECLI:CE:ECHR:2012:0703JUD001120910']"
ECLI:CE:ECHR:2013:0219JUD001626205,['ECLI:CE:ECHR:2011:0421JUD004231004']
ECLI:CE:ECHR:2013:0319JUD004388808,[]
ECLI:CE:ECHR:2013:0411JUD005600510,[]
ECLI:CE:ECHR:2013:0418JUD006747411,"['ECLI:CE:ECHR:2011:0531JUD000582904', 'ECLI:CE:ECHR:2012:0605JUD005582210', 'ECLI:CE:ECHR:2010:1021JUD002540409', 'ECLI:CE:ECHR:2012:0117JUD002242610', 'ECLI:CE:ECHR:2012:0703JUD001120910']"
ECLI:CE:ECHR:2013:0425JUD007138610,"['ECLI:CE:ECHR:2010:1021JUD002540409', 'ECLI:CE:ECHR:2012:1016JUD002784311', 'ECLI:CE:ECHR:2012:1002JUD001474311', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2012:0612JUD005280510']"
ECLI:CE:ECHR:2013:0430JUD004987211,"['ECLI:CE:ECHR:2011:0531JUD000582904', 'ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2012:0703JUD000649211', 'ECLI:CE:ECHR:2011:0421JUD004231004', 'ECLI:CE:ECHR:2010:1028JUD000216102', 'ECLI:CE:ECHR:2011:0210JUD004010702']"
ECLI:CE:ECHR:2013:0723JUD004187210,"['ECLI:CE:ECHR:2011:0726JUD004141608', 'ECLI:CE:ECHR:2010:0727JUD002434008', 'ECLI:CE:ECHR:2012:0117JUD003676006']"
ECLI:CE:ECHR:2013:0723JUD004233712,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2011:0607JUD000223708', 'ECLI:CE:ECHR:2012:0119JUD003947207', 'ECLI:CE:ECHR:2012:0522JUD000582603', 'ECLI:CE:ECHR:2012:0510JUD002011608', 'ECLI:CE:ECHR:2012:0925JUD005052009', 'ECLI:CE:ECHR:2013:0212JUD005814908', 'ECLI:CE:ECHR:2010:0727JUD002434008']"
ECLI:CE:ECHR:2013:0723JUD005535212,"['ECLI:CE:ECHR:2011:1018JUD003924903', 'ECLI:CE:ECHR:2012:0119JUD003947207', 'ECLI:CE:ECHR:2012:0510JUD002011608', 'ECLI:CE:ECHR:2010:0722JUD001218608', 'ECLI:CE:ECHR:2013:0212JUD005814908', 'ECLI:CE:ECHR:2011:0607JUD000027705', 'ECLI:CE:ECHR:2010:0727JUD002434008']"
ECLI:CE:ECHR:2013:0725JUD001108206,"['ECLI:CE:ECHR:2011:0628JUD002019703', 'ECLI:CE:ECHR:2012:0626JUD003337607', 'ECLI:CE:ECHR:2012:0117JUD000914607', 'ECLI:CE:ECHR:2011:0531JUD000582904', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2012:0703JUD000649211', 'ECLI:CE:ECHR:2012:0920JUD003172002', 'ECLI:CE:ECHR:2010:1216JUD001424805', 'ECLI:CE:ECHR:2012:0605JUD005582210', 'ECLI:CE:ECHR:2011:0621JUD000801407']"
ECLI:CE:ECHR:2013:0917DEC003235709,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2013:0917DEC004807809,[]
ECLI:CE:ECHR:2013:1003JUD003189011,"['ECLI:CE:ECHR:2013:0205JUD006728610', 'ECLI:CE:ECHR:2010:1021JUD002540409', 'ECLI:CE:ECHR:2012:1016JUD002784311', 'ECLI:CE:ECHR:2013:0523JUD006923511', 'ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2012:1002JUD001474311', 'ECLI:CE:ECHR:2013:0725JUD001108206']"
ECLI:CE:ECHR:2013:1022JUD001157706,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2013:1107JUD004316510,"['ECLI:CE:ECHR:2013:0425JUD007138610', 'ECLI:CE:ECHR:2012:1002JUD001474311', 'ECLI:CE:ECHR:2013:0418JUD006747411', 'ECLI:CE:ECHR:2013:0725JUD001108206', 'ECLI:CE:ECHR:2012:0605JUD006480910', 'ECLI:CE:ECHR:2013:0205JUD006728610', 'ECLI:CE:ECHR:2013:0219JUD003978609', 'ECLI:CE:ECHR:2012:0605JUD006240010', 'ECLI:CE:ECHR:2011:1206JUD004587506', 'ECLI:CE:ECHR:2012:0605JUD005582210', 'ECLI:CE:ECHR:2012:0703JUD001120910']"
