ecli,references
ECLI:CE:ECHR:2011:0707JUD005572107,[]
ECLI:CE:ECHR:2011:0927JUD003156407,[]
ECLI:CE:ECHR:2011:0927JUD003225008,[]
ECLI:CE:ECHR:2011:1108JUD000306407,[]
ECLI:CE:ECHR:2011:1122JUD002316409,['ECLI:CE:ECHR:2011:0111JUD000461105']
ECLI:CE:ECHR:2011:1122JUD003525407,['ECLI:CE:ECHR:2011:0203JUD000853206']
ECLI:CE:ECHR:2011:1206JUD000859506,[]
ECLI:CE:ECHR:2011:1220JUD001829903,['ECLI:CE:ECHR:2011:0324JUD002345802']
ECLI:CE:ECHR:2012:0112JUD002273704,"['ECLI:CE:ECHR:2011:0524JUD002330203', 'ECLI:CE:ECHR:2011:0113JUD001091905', 'ECLI:CE:ECHR:2010:1109JUD002573205']"
ECLI:CE:ECHR:2012:0112JUD003614605,['ECLI:CE:ECHR:2011:0426JUD002509107']
ECLI:CE:ECHR:2012:0117JUD000914607,['ECLI:CE:ECHR:2011:0707JUD005572107']
ECLI:CE:ECHR:2012:0214JUD000929606,[]
ECLI:CE:ECHR:2012:0216JUD002394404,['ECLI:CE:ECHR:2010:1214JUD007483201']
ECLI:CE:ECHR:2012:0228JUD001742305,['ECLI:CE:ECHR:2011:0329JUD002344503']
ECLI:CE:ECHR:2012:0410JUD001998606,[]
ECLI:CE:ECHR:2012:0410JUD002173102,[]
ECLI:CE:ECHR:2012:0416JUD005550807,"['ECLI:CE:ECHR:2010:1125JUD007572601', 'ECLI:CE:ECHR:2011:0426JUD002509107', 'ECLI:CE:ECHR:2010:0902JUD007142001', 'ECLI:CE:ECHR:2010:1216JUD001152807']"
ECLI:CE:ECHR:2012:0419JUD004938206,[]
ECLI:CE:ECHR:2012:0503JUD004065704,['ECLI:CE:ECHR:2010:1214JUD007483201']
ECLI:CE:ECHR:2012:0510JUD003349804,[]
ECLI:CE:ECHR:2012:0607JUD006521009,[]
ECLI:CE:ECHR:2012:0731JUD001090405,"['ECLI:CE:ECHR:2011:0524JUD002330203', 'ECLI:CE:ECHR:2012:0112JUD002273704']"
ECLI:CE:ECHR:2012:1023DEC003488012,[]
ECLI:CE:ECHR:2012:1023JUD002460404,"['ECLI:CE:ECHR:2011:0707JUD005572107', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2011:1108JUD000306407']"
ECLI:CE:ECHR:2012:1023JUD004360604,"['ECLI:CE:ECHR:2011:0222JUD002432902', 'ECLI:CE:ECHR:2011:0614JUD003081207', 'ECLI:CE:ECHR:2010:1214JUD007483201']"
ECLI:CE:ECHR:2012:1030JUD003252009,[]
ECLI:CE:ECHR:2012:1106JUD003008605,"['ECLI:CE:ECHR:2011:0524JUD002330203', 'ECLI:CE:ECHR:2010:1007JUD006918001', 'ECLI:CE:ECHR:2011:0707JUD005572107', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2011:0503JUD001717004', 'ECLI:CE:ECHR:2011:0329JUD002344503', 'ECLI:CE:ECHR:2011:1220JUD001829903', 'ECLI:CE:ECHR:2011:0503JUD000150302', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2012:1113JUD000767809,['ECLI:CE:ECHR:2011:0315JUD003935805']
ECLI:CE:ECHR:2012:1113JUD001086509,[]
ECLI:CE:ECHR:2012:1204JUD001940011,[]
ECLI:CE:ECHR:2012:1218JUD000294406,"['ECLI:CE:ECHR:2012:0731JUD002301604', 'ECLI:CE:ECHR:2012:0731JUD002565408', 'ECLI:CE:ECHR:2012:0503JUD004937909', 'ECLI:CE:ECHR:2012:0612JUD000254608', 'ECLI:CE:ECHR:2011:0324JUD002345802', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2012:0612JUD004735407', 'ECLI:CE:ECHR:2012:0510JUD003349804', 'ECLI:CE:ECHR:2011:0329JUD002344503', 'ECLI:CE:ECHR:2011:0503JUD004100904']"
ECLI:CE:ECHR:2013:0117JUD005201308,"['ECLI:CE:ECHR:2012:0510JUD003349804', 'ECLI:CE:ECHR:2010:1125JUD007572601', 'ECLI:CE:ECHR:2012:0612JUD000254608', 'ECLI:CE:ECHR:2011:1018JUD002242706']"
ECLI:CE:ECHR:2013:0312JUD001628110,"['ECLI:CE:ECHR:2012:0117JUD000914607', 'ECLI:CE:ECHR:2011:1122JUD002316409', 'ECLI:CE:ECHR:2012:0710JUD004888706', 'ECLI:CE:ECHR:2011:0329JUD004735708', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2013:0314JUD001543805,[]
ECLI:CE:ECHR:2013:0314JUD002800508,"['ECLI:CE:ECHR:2012:0327JUD005676508', 'ECLI:CE:ECHR:2011:0203JUD000853206', 'ECLI:CE:ECHR:2011:1122JUD003525407']"
ECLI:CE:ECHR:2013:0409JUD001342309,[]
ECLI:CE:ECHR:2013:0416JUD000359803,"['ECLI:CE:ECHR:2012:0731JUD002301604', 'ECLI:CE:ECHR:2012:0327JUD000543207']"
ECLI:CE:ECHR:2013:0606JUD001807105,"['ECLI:CE:ECHR:2011:0630JUD002259004', 'ECLI:CE:ECHR:2013:0606JUD001807105', 'ECLI:CE:ECHR:2011:1220JUD001829903']"
ECLI:CE:ECHR:2013:0618JUD000215808,[]
ECLI:CE:ECHR:2013:0618JUD001432611,['ECLI:CE:ECHR:2010:1221JUD004574408']
ECLI:CE:ECHR:2013:0618JUD004860906,"['ECLI:CE:ECHR:2010:1007JUD001277303', 'ECLI:CE:ECHR:2011:0707JUD005572107', 'ECLI:CE:ECHR:2012:0424JUD001920203', 'ECLI:CE:ECHR:2012:0228JUD001742305', 'ECLI:CE:ECHR:2012:1113JUD000767809', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2013:0620JUD006363809,"['ECLI:CE:ECHR:2011:0315JUD003935805', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2013:0625JUD002401405,"['ECLI:CE:ECHR:2010:1007JUD001277303', 'ECLI:CE:ECHR:2011:0324JUD002345802', 'ECLI:CE:ECHR:2011:0707JUD005572107', 'ECLI:CE:ECHR:2012:1023JUD004360604', 'ECLI:CE:ECHR:2011:0614JUD003081207']"
ECLI:CE:ECHR:2013:0716JUD003478307,['ECLI:CE:ECHR:2013:0226JUD002458904']
ECLI:CE:ECHR:2013:0716JUD004309809,['ECLI:CE:ECHR:2010:1202JUD002706505']
ECLI:CE:ECHR:2013:0716JUD005855909,['ECLI:CE:ECHR:2010:1202JUD002706505']
ECLI:CE:ECHR:2013:0718JUD000231208,[]
ECLI:CE:ECHR:2013:0801JUD001155407,"['ECLI:CE:ECHR:2012:0731JUD002301604', 'ECLI:CE:ECHR:2013:0226JUD002458904', 'ECLI:CE:ECHR:2011:0324JUD002345802', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2012:0503JUD004937909', 'ECLI:CE:ECHR:2012:1218JUD000294406']"
ECLI:CE:ECHR:2013:0917DEC000976509,[]
ECLI:CE:ECHR:2013:1010JUD003454106,"['ECLI:CE:ECHR:2012:1218JUD000294406', 'ECLI:CE:ECHR:2012:0503JUD004937909', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2013:1017JUD002682404,"['ECLI:CE:ECHR:2012:0503JUD004065704', 'ECLI:CE:ECHR:2010:1214JUD007483201']"
ECLI:CE:ECHR:2013:1021JUD005550807,"['ECLI:CE:ECHR:2012:0529JUD003615004', 'ECLI:CE:ECHR:2012:0731JUD002301604', 'ECLI:CE:ECHR:2011:0426JUD002509107', 'ECLI:CE:ECHR:2010:1125JUD007572601', 'ECLI:CE:ECHR:2011:1108JUD000306407', 'ECLI:CE:ECHR:2012:0424JUD001244204', 'ECLI:CE:ECHR:2012:0112JUD002273704', 'ECLI:CE:ECHR:2012:1218JUD000294406', 'ECLI:CE:ECHR:2012:0327JUD005676508', 'ECLI:CE:ECHR:2012:1106JUD005274407', 'ECLI:CE:ECHR:2012:1113JUD001086509', 'ECLI:CE:ECHR:2013:0314JUD002800508', 'ECLI:CE:ECHR:2010:0902JUD007142001', 'ECLI:CE:ECHR:2011:0329JUD002344503']"
