Correlation,Centrality,Ground Truth
0.22001376929827896,degree_centrality,importance
0.22303798728983018,degree_centrality,doctypebranch
0.3936618536204516,in_degree_centrality,importance
0.45574013494128657,in_degree_centrality,doctypebranch
-0.11707837051730773,out_degree_centrality,importance
-0.23130072393517292,out_degree_centrality,doctypebranch
-0.07774125746531363,betweenness_centrality,importance
-0.07333991211112798,betweenness_centrality,doctypebranch
0.3936618536204516,closeness_centrality,importance
0.45574013494128657,closeness_centrality,doctypebranch
0.2537285073047092,core_number,importance
0.22356789031852392,core_number,doctypebranch
0.3936618536204516,relative_in_degree_centrality,importance
0.45574013494128657,relative_in_degree_centrality,doctypebranch
0.39425835447052776,eigenvector_centrality,importance
0.4422591854049709,eigenvector_centrality,doctypebranch
0.38528473944689856,pagerank,importance
0.4373647739500204,pagerank,doctypebranch
-0.1633030367254791,hits_hub,importance
-0.1778993240785245,hits_hub,doctypebranch
0.2909164601405315,hits_authority,importance
0.3770238309266491,hits_authority,doctypebranch
0.3936622336328306,harmonic_centrality,importance
0.45574057487950076,harmonic_centrality,doctypebranch
0.3832607957345069,disruption,importance
0.4519700633921409,disruption,doctypebranch
0.3936618536204516,composite,importance
0.45574013494128657,composite,doctypebranch
